,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit Margin
17981,17982,40,1617,2017-04-15,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01,583.2700000000001
17982,17983,10,1793,2017-01-03,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01,1103.43
17983,17984,0,342,2017-09-28,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01,41.129999999999995
17984,17985,2,1404,2017-02-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01,17.869999999999997
17985,17986,2,518,2017-02-04,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01,17.869999999999997
17986,17987,39,589,2017-12-20,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01,1230.27
17988,17989,80,2563,2017-11-03,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01,139.2299999999999
17989,17990,32,588,2017-02-07,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01,431.33000000000004
17990,17991,74,3005,2017-06-24,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01,827.1599999999999
17991,17992,25,807,2017-08-10,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01,709.34
17992,17993,95,793,2017-12-29,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01,139.2299999999999
17993,17994,55,204,2017-02-19,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01,1295.43
17994,17995,58,2389,2017-07-13,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01,450.77
17995,17996,68,2777,2017-08-20,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01,1592.19
17996,17997,9,1268,2017-02-10,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01,133.7800000000002
17997,17998,0,2039,2017-01-08,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01,198.29000000000002
17998,17999,14,1470,2017-10-07,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01,737.1700000000001
17999,18000,86,2606,2017-09-25,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01,309.80999999999995
18000,18001,35,856,2017-07-01,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01,903.11
18001,18002,29,2572,2017-03-07,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01,135.84999999999997
18002,18003,64,1357,2017-11-07,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01,217.51
18003,18004,15,894,2017-02-05,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01,1279.3999999999999
18004,18005,33,1872,2017-08-13,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01,144.26
18005,18006,84,3352,2017-08-28,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01,75.48000000000002
18006,18007,1,1043,2017-06-28,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
18007,18008,81,877,2017-09-13,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01,64.50999999999999
18008,18009,54,765,2017-08-20,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01,1279.3999999999999
18009,18010,80,864,2017-11-14,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01,872.8900000000001
18010,18011,79,1224,2017-10-15,1.0,Cancelled,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01,737.5699999999999
18011,18012,23,787,2017-05-30,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01,75.75
18012,18013,48,3289,2017-07-23,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01,812.44
18013,18014,15,3480,2017-09-08,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01,209.84000000000003
18014,18015,0,1765,2017-08-31,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01,15.080000000000005
18015,18016,30,2932,2017-06-01,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01,299.27
18016,18017,42,3064,2017-04-03,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01,199.0999999999999
18017,18018,0,2149,2017-07-18,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01,135.84999999999997
18018,18019,77,1641,2017-02-10,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01,445.2099999999999
18019,18020,5,366,2017-06-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01,451.6500000000001
18020,18021,41,1424,2017-01-05,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01,209.84000000000003
18022,18023,14,377,2017-01-13,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01,152.54999999999995
18023,18024,0,1115,2017-09-21,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01,45.96000000000001
18024,18025,86,1016,2017-07-01,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01,110.56
18025,18026,23,297,2017-06-16,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01,817.36
18026,18027,35,472,2017-01-26,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01,903.11
18027,18028,0,1320,2017-09-27,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01,104.24000000000001
18028,18029,45,292,2017-01-08,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01,356.5
18029,18030,3,20,2017-06-11,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01,1702.5499999999997
18030,18031,18,2622,2017-10-31,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01,143.82
18031,18032,64,94,2017-10-14,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01,872.8900000000001
18032,18033,3,2077,2017-05-17,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01,1702.5499999999997
18033,18034,60,2816,2017-03-11,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01,217.51
18034,18035,0,3495,2017-01-13,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01,167.20999999999998
18035,18036,3,3470,2017-04-27,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01,1702.5499999999997
18036,18037,96,3136,2017-01-29,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01,129.01
18037,18038,34,3255,2017-07-09,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01,1069.5500000000002
18038,18039,17,2451,2017-12-13,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01,409.8600000000001
18039,18040,59,433,2017-08-24,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01,327.9799999999999
18040,18041,27,3190,2017-04-01,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01,110.80999999999995
18041,18042,25,1561,2017-11-04,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01,709.34
18042,18043,68,3106,2017-02-08,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01,1592.19
18043,18044,0,1990,2017-07-17,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01,198.29000000000002
18044,18045,32,1815,2017-01-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01,431.33000000000004
18045,18046,60,1492,2017-03-08,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01,217.51
18046,18047,98,664,2017-01-12,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01,693.76
18047,18048,3,1105,2017-12-14,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01,1702.5499999999997
18048,18049,39,3270,2017-08-30,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01,1230.27
18049,18050,39,189,2017-12-19,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01,1230.27
18050,18051,1,2651,2017-09-12,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
18052,18053,53,2087,2017-01-03,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01,693.76
18053,18054,61,2016,2017-10-23,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01,14.229999999999997
18054,18055,88,1293,2017-02-11,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01,817.36
18055,18056,1,714,2017-11-01,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01,1010.02
18056,18057,90,481,2017-12-16,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01,72.59999999999997
18057,18058,37,938,2017-05-12,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01,1544.6100000000001
18058,18059,21,1044,2017-08-02,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01,1103.43
18059,18060,41,1438,2017-05-15,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01,104.24000000000001
18060,18061,85,547,2017-10-17,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01,547.28
18061,18062,98,1309,2017-07-25,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01,143.35999999999999
18062,18063,93,1251,2017-03-09,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01,834.9399999999999
18063,18064,78,1041,2017-12-10,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01,1055.82
18064,18065,1,76,2017-12-17,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01,1010.02
18065,18066,1,489,2017-01-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
18066,18067,10,3107,2017-09-26,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01,1612.25
18067,18068,0,3465,2017-06-04,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01,57.72999999999999
18068,18069,26,788,2017-07-14,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01,1230.3000000000002
18069,18070,97,3465,2017-03-24,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01,75.13999999999999
18070,18071,25,1806,2017-06-12,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01,709.34
18071,18072,17,702,2017-02-20,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01,409.8600000000001
18072,18073,41,2928,2017-01-22,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01,104.24000000000001
18073,18074,45,329,2017-06-10,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01,745.94
18074,18075,54,954,2017-09-08,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01,1279.3999999999999
18075,18076,38,39,2017-11-24,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01,751.02
18076,18077,50,2958,2017-08-20,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01,43.97
18077,18078,22,2585,2017-11-07,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01,15.080000000000005
18078,18079,42,1867,2017-07-29,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01,199.0999999999999
18079,18080,10,254,2017-11-19,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01,1103.43
18080,18081,25,925,2017-03-20,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01,709.34
18081,18082,49,2576,2017-03-03,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01,133.38
18082,18083,39,1762,2017-08-15,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01,1230.27
18083,18084,49,1797,2017-09-24,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01,133.38
18084,18085,59,2849,2017-02-07,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01,155.6500000000001
18085,18086,48,2813,2017-04-07,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01,812.44
18086,18087,0,1700,2017-08-28,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01,25.08999999999999
18087,18088,74,1438,2017-12-08,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01,827.1599999999999
18088,18089,49,744,2017-09-14,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01,133.38
18089,18090,92,1726,2017-04-04,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01,1630.25
18090,18091,80,319,2017-03-19,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01,139.2299999999999
18091,18092,32,3411,2017-08-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01,431.33000000000004
18092,18093,31,2944,2017-11-30,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01,57.72999999999999
18093,18094,87,2217,2017-10-22,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01,471.6
18094,18095,88,2361,2017-01-07,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01,182.81000000000017
18095,18096,33,2111,2017-02-10,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01,144.26
18096,18097,92,1821,2017-02-04,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01,1630.25
18097,18098,85,1636,2017-11-20,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01,827.1599999999999
18098,18099,45,2877,2017-07-12,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01,356.5
18099,18100,23,2471,2017-12-15,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01,75.75
18100,18101,77,624,2017-07-29,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01,445.2099999999999
18101,18102,21,222,2017-05-03,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01,690.49
18102,18103,69,3371,2017-01-29,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01,198.22000000000003
18103,18104,16,826,2017-10-14,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01,182.81000000000017
18104,18105,31,2278,2017-06-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01,57.72999999999999
18105,18106,41,384,2017-08-31,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01,104.24000000000001
18106,18107,76,620,2017-07-23,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01,128.45999999999992
18107,18108,0,1701,2017-03-19,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01,110.80999999999995
18108,18109,4,1494,2017-10-02,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01,451.6500000000001
18109,18110,27,188,2017-09-07,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01,903.11
18110,18111,77,1854,2017-02-05,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01,1660.88
18111,18112,60,2072,2017-11-27,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01,217.51
18112,18113,45,1599,2017-06-23,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01,356.5
18113,18114,95,647,2017-06-25,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01,41.129999999999995
18114,18115,0,2766,2017-02-24,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01,104.24000000000001
18115,18116,17,528,2017-02-27,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01,409.8600000000001
18116,18117,91,452,2017-06-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01,25.08999999999999
18117,18118,0,3326,2017-10-19,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01,4.8
18118,18119,4,829,2017-09-17,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01,1383.6100000000001
18119,18120,58,2001,2017-05-21,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01,771.12
18120,18121,21,2861,2017-06-04,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01,690.49
18121,18122,32,311,2017-10-17,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01,471.6
18122,18123,15,2617,2017-08-26,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01,1279.3999999999999
18123,18124,98,1103,2017-11-27,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01,693.76
18124,18125,60,2401,2017-02-02,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01,217.51
18125,18126,96,2078,2017-10-26,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01,129.01
18126,18127,14,1123,2017-12-20,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01,152.54999999999995
18127,18128,9,1171,2017-03-15,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01,75.13999999999999
18128,18129,80,3492,2017-06-10,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01,139.2299999999999
18129,18130,25,2846,2017-09-26,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01,709.34
18130,18131,43,929,2017-08-31,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01,502.47
18131,18132,33,2550,2017-12-13,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01,144.26
18132,18133,95,1848,2017-03-18,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01,41.129999999999995
18133,18134,60,975,2017-06-22,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01,217.51
18134,18135,24,2380,2017-02-05,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01,957.02
18135,18136,22,1331,2017-08-25,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01,143.82
18136,18137,72,125,2017-05-28,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01,90.09999999999997
18137,18138,23,2761,2017-10-03,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01,75.75
18138,18139,22,570,2017-09-02,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01,15.080000000000005
18139,18140,4,2273,2017-12-04,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01,451.6500000000001
18140,18141,79,2591,2017-11-18,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01,1408.91
18141,18142,6,2194,2017-08-10,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01,91.15
18142,18143,32,2350,2017-06-11,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01,431.33000000000004
18143,18144,52,1414,2017-12-12,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01,450.77
18144,18145,3,617,2017-09-12,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01,1702.5499999999997
18145,18146,34,704,2017-03-28,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01,309.80999999999995
18146,18147,73,2639,2017-11-29,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01,1612.25
18147,18148,15,145,2017-12-02,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01,209.84000000000003
18148,18149,86,2492,2017-12-23,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01,309.80999999999995
18149,18150,64,1812,2017-09-06,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01,872.8900000000001
18150,18151,96,1114,2017-08-22,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01,129.01
18151,18152,87,3000,2017-02-23,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01,471.6
18152,18153,60,1902,2017-11-08,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01,217.51
18153,18154,35,3230,2017-04-22,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01,903.11
18154,18155,34,403,2017-11-04,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01,309.80999999999995
18155,18156,15,1949,2017-04-23,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01,209.84000000000003
18156,18157,62,541,2017-02-05,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01,179.44
18157,18158,0,1966,2017-07-15,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01,135.84999999999997
18158,18159,33,1375,2017-02-08,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01,144.26
18159,18160,60,1773,2017-04-05,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01,217.51
18160,18161,85,555,2017-06-10,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01,547.28
18161,18162,79,1934,2017-10-12,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01,737.5699999999999
18162,18163,55,2818,2017-09-16,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01,1295.43
18163,18164,47,1439,2017-10-26,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01,189.27999999999997
18164,18165,86,3446,2017-12-03,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01,110.56
18165,18166,89,2884,2017-10-14,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01,1305.25
18166,18167,44,331,2017-09-02,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01,1660.88
18167,18168,66,1361,2017-11-03,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01,64.92999999999995
18168,18169,10,2099,2017-05-14,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01,1612.25
18169,18170,62,2386,2017-01-05,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01,179.44
18170,18171,3,690,2017-07-04,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01,1702.5499999999997
18171,18172,62,738,2017-08-25,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01,179.44
18172,18173,47,1950,2017-12-24,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01,189.27999999999997
18173,18174,2,398,2017-12-18,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01,17.869999999999997
18174,18175,1,2753,2017-10-24,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
18175,18176,68,1811,2017-02-21,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01,1592.19
18176,18177,1,1648,2017-12-17,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
18177,18178,67,3495,2017-01-24,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01,690.49
18178,18179,36,119,2017-10-28,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1970-01-01,1215.34
18179,18180,89,2897,2017-11-14,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01,1305.25
18180,18181,87,117,2017-12-25,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01,471.6
18181,18182,24,327,2017-04-13,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01,957.02
18182,18183,59,272,2017-03-26,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01,327.9799999999999
18183,18184,68,2815,2017-08-30,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01,1592.19
18184,18185,65,3478,2017-10-11,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01,1028.76
18185,18186,34,3231,2017-11-26,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01,309.80999999999995
18186,18187,97,213,2017-02-01,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01,75.13999999999999
18187,18188,85,2269,2017-03-05,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01,547.28
18188,18189,14,3295,2017-03-10,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01,737.1700000000001
18189,18190,68,1755,2017-11-12,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01,1592.19
18190,18191,84,2608,2017-10-30,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01,75.48000000000002
18191,18192,59,513,2017-01-04,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01,327.9799999999999
18192,18193,23,1517,2017-12-02,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01,75.75
18193,18194,70,1657,2017-09-07,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01,198.29000000000002
18194,18195,35,1084,2017-12-26,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01,903.11
18195,18196,92,1077,2017-08-22,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01,155.6500000000001
18196,18197,96,1366,2017-11-06,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01,129.01
18197,18198,92,1999,2017-09-13,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01,155.6500000000001
18198,18199,41,1821,2017-02-06,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01,209.84000000000003
